permno,adate,qdate,public_date,evm,pe_exi,ps,roa,aftret_invcapx
23229,12/31/2015,6/30/2016,20161031,10.439,21.615,1.913,0.099,0.067
23229,12/31/2015,9/30/2016,20161130,10.406,19.337,1.796,0.101,0.069
23229,12/31/2015,9/30/2016,20161231,10.406,20.01,1.859,0.101,0.069
23229,12/31/2015,9/30/2016,20170131,10.406,20.481,1.902,0.101,0.069
23229,12/31/2016,12/31/2016,20170228,10.29,22.485,1.947,0.1,0.068
23229,12/31/2016,12/31/2016,20170331,10.29,22.596,1.958,0.1,0.068
23229,12/31/2016,12/31/2016,20170430,10.29,22.929,1.987,0.1,0.068
23229,12/31/2016,3/31/2017,20170531,10.112,22.469,2.069,0.105,0.068
23229,12/31/2016,3/31/2017,20170630,10.112,21.919,2.018,0.105,0.068
23229,12/31/2016,3/31/2017,20170731,10.112,21.915,2.029,0.105,0.068
23229,12/31/2016,6/30/2017,20170831,10.304,24.392,2.104,0.102,0.064
23229,12/31/2016,6/30/2017,20170930,10.304,23.276,2.008,0.102,0.064
23229,12/31/2016,6/30/2017,20171031,10.304,24.307,2.097,0.102,0.064
23229,12/31/2016,9/30/2017,20171130,10.733,25.855,2.183,0.098,0.062
23229,12/31/2016,9/30/2017,20171231,10.733,24.508,2.07,0.098,0.062
23229,12/31/2016,9/30/2017,20180131,10.733,23.187,1.958,0.098,0.062
23229,12/31/2017,12/31/2017,20180228,10.746,25.884,1.821,0.099,0.059
23229,12/31/2017,12/31/2017,20180331,10.746,27.616,1.943,0.099,0.059
23229,12/31/2017,12/31/2017,20180430,10.746,28.774,2.025,0.099,0.059
23229,12/31/2017,3/31/2018,20180531,10.578,25.771,1.943,0.1,0.06
23229,12/31/2017,3/31/2018,20180630,10.578,26.413,1.992,0.1,0.06
23229,12/31/2017,3/31/2018,20180731,10.578,27.006,2.042,0.1,0.06
23229,12/31/2017,6/30/2018,20180831,10.579,25.251,2.066,0.099,0.064
23229,12/31/2017,6/30/2018,20180930,10.579,25.128,2.056,0.099,0.064
23229,12/31/2017,6/30/2018,20181031,10.579,25.395,2.079,0.099,0.064
23229,12/31/2017,9/30/2018,20181130,10.882,26.99,2.163,0.097,0.064
23229,12/31/2017,9/30/2018,20181231,10.882,25.725,2.062,0.097,0.064
23229,12/31/2017,9/30/2018,20190131,10.882,27.016,2.165,0.097,0.064
23229,12/31/2018,12/31/2018,20190228,12.355,23.448,2.243,0.088,0.074
23229,12/31/2018,12/31/2018,20190331,12.355,23.94,2.293,0.088,0.074
23229,12/31/2018,12/31/2018,20190430,12.355,23.944,2.293,0.088,0.074
23229,12/31/2018,3/31/2019,20190531,12.193,25.389,2.281,0.089,0.07
23229,12/31/2018,3/31/2019,20190630,12.193,26.204,2.355,0.089,0.07
23229,12/31/2018,3/31/2019,20190731,12.193,26.344,2.367,0.089,0.07
23229,12/31/2018,6/30/2019,20190831,12.93,30.756,2.581,0.086,0.066
23229,12/31/2018,6/30/2019,20190930,12.93,31.195,2.618,0.086,0.066
23229,12/31/2018,6/30/2019,20191031,12.93,31.18,2.617,0.086,0.066
23229,12/31/2018,9/30/2019,20191130,13.267,27.991,2.529,0.087,0.067
23229,12/31/2018,9/30/2019,20191231,13.267,28.694,2.593,0.087,0.067
23229,12/31/2018,9/30/2019,20200131,13.267,31.283,2.827,0.087,0.067
23229,12/31/2019,12/31/2019,20200229,13.97,25.28,2.506,0.087,0.071
23229,12/31/2019,12/31/2019,20200331,13.97,24.582,2.439,0.087,0.071
23229,12/31/2019,12/31/2019,20200430,13.97,23.887,2.387,0.087,0.071
23229,12/31/2019,3/31/2020,20200531,13.726,24.008,2.545,0.087,0.066
23229,12/31/2019,3/31/2020,20200630,13.726,23.943,2.538,0.087,0.066
23229,12/31/2019,3/31/2020,20200731,13.726,26.303,2.788,0.087,0.066
23229,12/31/2019,6/30/2020,20200831,13.846,23.629,2.654,0.086,0.066
23229,12/31/2019,6/30/2020,20200930,13.846,23.988,2.694,0.086,0.066
23229,12/31/2019,6/30/2020,20201031,13.846,24.738,2.779,0.086,0.066
23229,12/31/2019,9/30/2020,20201130,14.051,24.133,2.717,0.083,0.064
23229,12/31/2019,9/30/2020,20201231,14.051,23.925,2.693,0.083,0.064
23229,12/31/2019,9/30/2020,20210131,14.051,22.306,2.511,0.083,0.064
23229,12/31/2020,12/31/2020,20210228,13.812,20.496,2.341,0.086,0.07
23229,12/31/2020,12/31/2020,20210331,13.812,23.189,2.652,0.086,0.07
23229,12/31/2020,12/31/2020,20210430,13.812,24.39,2.79,0.086,0.07
23229,12/31/2020,3/31/2021,20210531,13.816,22.898,2.74,0.083,0.062
23229,12/31/2020,3/31/2021,20210630,13.816,21.562,2.58,0.083,0.062
23229,12/31/2020,3/31/2021,20210731,13.816,22.551,2.7,0.083,0.062
23229,12/31/2020,6/30/2021,20210831,13.467,22.581,2.73,0.082,0.061
23229,12/31/2020,6/30/2021,20210930,13.467,21.032,2.542,0.082,0.061
23229,12/31/2020,6/30/2021,20211031,13.467,21.25,2.569,0.082,0.061
23229,12/31/2020,9/30/2021,20211130,13.517,22.124,2.428,0.08,0.059
23229,12/31/2020,9/30/2021,20211231,13.517,24.455,2.683,0.08,0.059
23229,12/31/2020,9/30/2021,20220131,13.517,24.203,2.656,0.08,0.059
23229,12/31/2021,12/31/2021,20220228,14.217,24.81,2.531,0.077,0.057
23229,12/31/2021,12/31/2021,20220331,14.217,27.109,2.769,0.077,0.057
23229,12/31/2021,12/31/2021,20220430,14.217,26.624,2.719,0.077,0.057
23229,12/31/2021,3/31/2022,20220531,13.789,26.409,2.68,0.077,0.06
23229,12/31/2021,3/31/2022,20220630,13.789,25.093,2.547,0.077,0.06
23229,12/31/2021,3/31/2022,20220731,13.789,25.55,2.593,0.077,0.06
23229,12/31/2021,6/30/2022,20220831,14.117,25.583,2.434,0.078,0.059
23229,12/31/2021,6/30/2022,20220930,14.117,22.061,2.099,0.078,0.059
23229,12/31/2021,6/30/2022,20221031,14.117,21.61,2.056,0.078,0.059
23229,12/31/2021,9/30/2022,20221130,14.252,22.959,2.123,0.078,0.059
23229,12/31/2021,9/30/2022,20221231,14.252,23.808,2.201,0.078,0.059
23393,12/31/2011,9/30/2012,20130131,12.569,12.455,2.84,0.194,0.132
23393,12/31/2012,12/31/2012,20130228,13.312,25.29,2.926,0.175,0.14
23393,12/31/2012,12/31/2012,20130331,13.312,26.38,3.056,0.175,0.14
23393,12/31/2012,12/31/2012,20130430,13.312,26.078,3.021,0.175,0.14
23393,12/31/2012,3/31/2013,20130531,13.134,11.924,2.791,0.186,0.133
23393,12/31/2012,3/31/2013,20130630,13.134,12.1,2.833,0.186,0.133
23393,12/31/2012,3/31/2013,20130731,13.134,12.49,2.924,0.186,0.133
23393,12/31/2012,6/30/2013,20130831,13.223,11.37,2.651,0.18,0.13
23393,12/31/2012,6/30/2013,20130930,13.223,11.504,2.683,0.18,0.13
23393,12/31/2012,6/30/2013,20131031,13.223,12.481,2.91,0.18,0.13
23393,12/31/2012,9/30/2013,20131130,13.019,12.039,2.848,0.175,0.129
23393,12/31/2012,9/30/2013,20131231,13.019,12.229,2.893,0.175,0.129
23393,12/31/2012,9/30/2013,20140131,13.019,11.915,2.819,0.175,0.129
23393,12/31/2013,12/31/2013,20140228,14.116,24.366,2.92,0.172,0.131
23393,12/31/2013,12/31/2013,20140331,14.116,24.756,2.968,0.172,0.131
23393,12/31/2013,12/31/2013,20140430,14.116,24.735,2.966,0.172,0.131
23393,12/31/2013,3/31/2014,20140531,13.676,12.587,2.943,0.171,0.125
23393,12/31/2013,3/31/2014,20140630,13.676,12.718,2.974,0.171,0.125
23393,12/31/2013,3/31/2014,20140731,13.676,11.669,2.728,0.171,0.125
23393,12/31/2013,6/30/2014,20140831,13.9,12.229,2.835,0.172,0.125
23393,12/31/2013,6/30/2014,20140930,13.9,12.573,2.914,0.172,0.125
23393,12/31/2013,6/30/2014,20141031,13.9,12.977,3.008,0.172,0.125
23393,12/31/2013,9/30/2014,20141130,14.162,13.318,3.153,0.175,0.129
23393,12/31/2013,9/30/2014,20141231,14.162,13.682,3.239,0.175,0.129
23393,12/31/2013,9/30/2014,20150131,14.162,14.049,3.326,0.175,0.129
23393,12/31/2014,12/31/2014,20150228,15.933,28.286,3.371,0.17,0.125
23393,12/31/2014,12/31/2014,20150331,15.933,28.379,3.386,0.17,0.125
23393,12/31/2014,12/31/2014,20150430,15.933,26.967,3.218,0.17,0.125
23393,12/31/2014,3/31/2015,20150531,14.93,13.631,3.302,0.178,0.137
23393,12/31/2014,3/31/2015,20150630,14.93,13.17,3.191,0.178,0.137
23393,12/31/2014,3/31/2015,20150731,14.93,14.015,3.395,0.178,0.137
23393,12/31/2014,6/30/2015,20150831,15.231,14.477,3.356,0.178,0.135
23393,12/31/2014,6/30/2015,20150930,15.231,14.077,3.263,0.178,0.135
23393,12/31/2014,6/30/2015,20151031,15.231,14.445,3.349,0.178,0.135
23393,12/31/2014,9/30/2015,20151130,15.41,14.153,3.321,0.179,0.136
23393,12/31/2014,9/30/2015,20151231,15.41,14.007,3.286,0.179,0.136
23393,12/31/2014,9/30/2015,20160131,15.41,13.861,3.252,0.179,0.136
23393,12/31/2015,12/31/2015,20160229,15.591,29.564,3.468,0.181,0.13
23393,12/31/2015,12/31/2015,20160331,15.591,30.026,3.483,0.181,0.13
23393,12/31/2015,12/31/2015,20160430,15.591,30.195,3.502,0.181,0.13
23393,12/31/2015,3/31/2016,20160531,15.431,15.732,3.683,0.186,0.139
23393,12/31/2015,3/31/2016,20160630,15.431,16.436,3.848,0.186,0.139
23393,12/31/2015,3/31/2016,20160731,15.431,15.693,3.674,0.186,0.139
23393,12/31/2015,6/30/2016,20160831,15.761,14.493,3.699,0.192,0.151
23393,12/31/2015,6/30/2016,20160930,15.761,13.971,3.566,0.192,0.151
23393,12/31/2015,6/30/2016,20161031,15.761,14.07,3.591,0.192,0.151
23393,12/31/2015,9/30/2016,20161130,16.043,25.167,3.263,0.193,0.151
23393,12/31/2015,9/30/2016,20161231,16.043,25.397,3.293,0.193,0.151
23393,12/31/2015,9/30/2016,20170131,16.043,25.989,3.369,0.193,0.151
23393,12/31/2016,12/31/2016,20170228,14.902,28.48,3.633,0.194,0.148
23393,12/31/2016,12/31/2016,20170331,14.902,28.497,3.627,0.194,0.148
23393,12/31/2016,12/31/2016,20170430,14.902,28.303,3.602,0.194,0.148
23393,12/31/2016,3/31/2017,20170531,15.739,28.307,3.657,0.199,0.157
23393,12/31/2016,3/31/2017,20170630,15.739,28.427,3.672,0.199,0.157
23393,12/31/2016,3/31/2017,20170731,15.739,29.233,3.78,0.199,0.157
23393,12/31/2016,6/30/2017,20170831,15.954,29.863,3.534,0.194,0.145
23393,12/31/2016,6/30/2017,20170930,15.954,28.839,3.413,0.194,0.145
23393,12/31/2016,6/30/2017,20171031,15.954,26.887,3.182,0.194,0.145
23393,12/31/2016,9/30/2017,20171130,16.147,27.063,3.234,0.192,0.15
23393,12/31/2016,9/30/2017,20171231,16.147,28.833,3.446,0.192,0.15
23393,12/31/2016,9/30/2017,20180131,16.147,28.075,3.355,0.192,0.15
23393,12/31/2017,12/31/2017,20180228,16.495,16.962,3.178,0.174,0.243
23393,12/31/2017,12/31/2017,20180331,16.495,17.366,3.256,0.174,0.243
23393,12/31/2017,12/31/2017,20180430,16.495,15.931,2.987,0.174,0.243
23393,12/31/2017,3/31/2018,20180531,15.691,15.444,2.942,0.177,0.206
23393,12/31/2017,3/31/2018,20180630,15.691,17.487,3.331,0.177,0.206
23393,12/31/2017,3/31/2018,20180731,15.691,18.388,3.503,0.177,0.206
23393,12/31/2017,6/30/2018,20180831,15.651,17.463,3.441,0.168,0.204
23393,12/31/2017,6/30/2018,20180930,15.651,18.324,3.611,0.168,0.204
23393,12/31/2017,6/30/2018,20181031,15.651,18.324,3.611,0.168,0.204
23393,12/31/2017,9/30/2018,20181130,16.091,20.058,3.971,0.161,0.193
23393,12/31/2017,9/30/2018,20181231,16.091,19.927,3.945,0.161,0.193
23393,12/31/2017,9/30/2018,20190131,16.091,19.579,3.876,0.161,0.193
23393,12/31/2018,12/31/2018,20190228,19.958,28.987,3.903,0.153,0.13
23393,12/31/2018,12/31/2018,20190331,19.958,31.379,4.225,0.153,0.13
23393,12/31/2018,12/31/2018,20190430,19.958,33.018,4.446,0.153,0.13
23393,12/31/2018,3/31/2019,20190531,18.611,31.799,4.378,0.157,0.144
23393,12/31/2018,3/31/2019,20190630,18.611,31.222,4.299,0.157,0.144
23393,12/31/2018,3/31/2019,20190731,18.611,32.239,4.455,0.157,0.144
23393,12/31/2018,6/30/2019,20190831,19.476,33.242,4.654,0.161,0.146
23393,12/31/2018,6/30/2019,20190930,19.476,31.35,4.389,0.161,0.146
23393,12/31/2018,6/30/2019,20191031,19.476,29.142,4.052,0.161,0.146
23393,12/31/2018,9/30/2019,20191130,19.876,28.787,4.02,0.162,0.144
23393,12/31/2018,9/30/2019,20191231,19.876,28.828,4.026,0.162,0.144
23393,12/31/2018,9/30/2019,20200131,19.876,30.418,4.248,0.162,0.144
23393,12/31/2019,12/31/2019,20200229,19.395,28.492,3.919,0.158,0.149
23393,12/31/2019,12/31/2019,20200331,19.395,26.303,3.62,0.158,0.149
23393,12/31/2019,12/31/2019,20200430,19.395,28.684,3.949,0.158,0.149
23393,12/31/2019,3/31/2020,20200531,18.813,28.116,4.122,0.163,0.148
23393,12/31/2019,3/31/2020,20200630,18.813,28.951,4.244,0.163,0.148
23393,12/31/2019,3/31/2020,20200731,18.813,36.079,5.32,0.163,0.148
23393,12/31/2019,6/30/2020,20200831,17.868,33.39,5.16,0.164,0.152
23393,12/31/2019,6/30/2020,20200930,17.868,32.652,5.046,0.164,0.152
23393,12/31/2019,6/30/2020,20201031,17.868,30.798,4.781,0.164,0.152
23393,12/31/2019,9/30/2020,20201130,18.97,28.313,4.596,0.161,0.16
23393,12/31/2019,9/30/2020,20201231,18.97,28.139,4.568,0.161,0.16
23393,12/31/2019,9/30/2020,20210131,18.97,27.235,4.421,0.161,0.16
23393,12/31/2020,12/31/2020,20210228,21.624,25.24,3.942,0.156,0.163
23393,12/31/2020,12/31/2020,20210331,21.624,27.997,4.373,0.156,0.163
23393,12/31/2020,12/31/2020,20210430,21.624,27.481,4.295,0.156,0.163
23393,12/31/2020,3/31/2021,20210531,21.241,27.925,4.231,0.153,0.149
23393,12/31/2020,3/31/2021,20210630,21.241,27.759,4.206,0.153,0.149
23393,12/31/2020,3/31/2021,20210731,21.241,28.202,4.273,0.153,0.149
23393,12/31/2020,6/30/2021,20210831,21.453,26.144,4.071,0.155,0.15
23393,12/31/2020,6/30/2021,20210930,21.453,25.803,4.018,0.155,0.15
23393,12/31/2020,6/30/2021,20211031,21.453,27.3,4.251,0.155,0.15
23393,12/31/2020,9/30/2021,20211130,19.983,27.333,4.289,0.159,0.151
23393,12/31/2020,9/30/2021,20211231,19.983,31.346,4.891,0.159,0.151
23393,12/31/2020,9/30/2021,20220131,19.983,31.391,4.898,0.159,0.151
23393,12/31/2021,12/31/2021,20220228,23.364,29.473,4.576,0.153,0.155
23393,12/31/2021,12/31/2021,20220331,23.364,29.934,4.647,0.153,0.155
23393,12/31/2021,12/31/2021,20220430,23.364,29.386,4.562,0.153,0.155
23393,12/31/2021,3/31/2022,20220531,21.142,27.626,4.166,0.156,0.151
23393,12/31/2021,3/31/2022,20220630,21.142,28.423,4.286,0.156,0.151
23393,12/31/2021,3/31/2022,20220731,21.142,26.985,4.069,0.156,0.151
23393,12/31/2021,6/30/2022,20220831,21.676,26.575,3.835,0.153,0.146
23393,12/31/2021,6/30/2022,20220930,21.676,22.679,3.273,0.153,0.146
23393,12/31/2021,6/30/2022,20221031,21.676,23.533,3.409,0.153,0.146
23393,12/31/2021,9/30/2022,20221130,21.355,27.381,3.761,0.147,0.136
23393,12/31/2021,9/30/2022,20221231,21.355,,3.703,0.147,0.136
23473,12/31/2011,9/30/2012,20130131,21.23,19.031,1.731,0.034,0.068
23473,12/31/2012,12/31/2012,20130228,11.133,17.514,1.787,0.041,0.077
23473,12/31/2012,12/31/2012,20130331,11.133,18.374,1.876,0.041,0.077
23473,12/31/2012,12/31/2012,20130430,11.133,19.031,1.944,0.041,0.077
23473,12/31/2012,3/31/2013,20130531,11.133,15.833,1.83,0.045,0.083
23473,12/31/2012,3/31/2013,20130630,11.133,15.358,1.777,0.045,0.083
23473,12/31/2012,3/31/2013,20130731,11.133,16.391,1.897,0.045,0.083
23473,12/31/2012,6/30/2013,20130831,11.133,13.241,1.734,0.052,0.092
23473,12/31/2012,6/30/2013,20130930,11.133,13.67,1.794,0.052,0.092
23473,12/31/2012,6/30/2013,20131031,11.133,14.507,1.902,0.052,0.092
23473,12/31/2012,9/30/2013,20131130,11.133,14.722,1.939,0.054,0.093
23473,12/31/2012,9/30/2013,20131231,11.133,14.711,1.939,0.054,0.093
23473,12/31/2012,9/30/2013,20140131,11.133,13.61,1.794,0.054,0.093
23473,12/31/2013,12/31/2013,20140228,11.771,15.026,1.692,0.047,0.085
23473,12/31/2013,12/31/2013,20140331,11.771,15.596,1.751,0.047,0.085
23473,12/31/2013,12/31/2013,20140430,11.771,15.615,1.758,0.047,0.085
23473,12/31/2013,3/31/2014,20140531,12.236,17.891,1.736,0.042,0.07
23473,12/31/2013,3/31/2014,20140630,12.236,17.533,1.706,0.042,0.07
23473,12/31/2013,3/31/2014,20140731,12.236,16.796,1.631,0.042,0.07
23473,12/31/2013,6/30/2014,20140831,13.075,18.568,1.665,0.039,0.065
23473,12/31/2013,6/30/2014,20140930,13.075,18.166,1.622,0.039,0.065
23473,12/31/2013,6/30/2014,20141031,13.075,19.486,1.746,0.039,0.065
23473,12/31/2013,9/30/2014,20141130,11.666,17.509,1.716,0.043,0.07
23473,12/31/2013,9/30/2014,20141231,11.666,17.811,1.748,0.043,0.07
23473,12/31/2013,9/30/2014,20150131,11.666,17.357,1.703,0.043,0.07
23473,12/31/2014,12/31/2014,20150228,11.542,16.591,1.752,0.045,0.076
23473,12/31/2014,12/31/2014,20150331,11.542,16.755,1.77,0.045,0.076
23473,12/31/2014,12/31/2014,20150430,11.542,15.925,1.683,0.045,0.076
23473,12/31/2014,3/31/2015,20150531,10.241,14.833,1.649,0.048,0.077
23473,12/31/2014,3/31/2015,20150630,10.241,14.716,1.633,0.048,0.077
23473,12/31/2014,3/31/2015,20150731,10.241,16.191,1.797,0.048,0.077
23473,12/31/2014,6/30/2015,20150831,8.91,13.181,1.67,0.055,0.087
23473,12/31/2014,6/30/2015,20150930,8.91,13.552,1.713,0.055,0.087
23473,12/31/2014,6/30/2015,20151031,8.91,15.171,1.919,0.055,0.087
23473,12/31/2014,9/30/2015,20151130,9.329,15.629,1.948,0.054,0.086
23473,12/31/2014,9/30/2015,20151231,9.329,15.133,1.886,0.054,0.086
23473,12/31/2014,9/30/2015,20160131,9.329,14.739,1.837,0.054,0.086
23473,12/31/2015,12/31/2015,20160229,10.883,16.486,2.018,0.052,0.084
23473,12/31/2015,12/31/2015,20160331,10.883,17.065,2.09,0.052,0.084
23473,12/31/2015,12/31/2015,20160430,10.883,17.235,2.111,0.052,0.084
23473,12/31/2015,3/31/2016,20160531,9.52,16.531,2.177,0.057,0.094
23473,12/31/2015,3/31/2016,20160630,9.52,17.916,2.36,0.057,0.094
23473,12/31/2015,3/31/2016,20160731,9.52,17.871,2.355,0.057,0.094
23473,12/31/2015,6/30/2016,20160831,11.343,19.977,2.405,0.052,0.087
23473,12/31/2015,6/30/2016,20160930,11.343,19.539,2.354,0.052,0.087
23473,12/31/2015,6/30/2016,20161031,11.343,18.337,2.21,0.052,0.087
23473,12/31/2015,9/30/2016,20161130,12.163,19.728,2.341,0.052,0.086
23473,12/31/2015,9/30/2016,20161231,12.163,19.473,2.306,0.052,0.086
23473,12/31/2015,9/30/2016,20170131,12.163,18.144,2.149,0.052,0.086
23473,12/31/2016,12/31/2016,20170228,14.858,20.552,2.206,0.046,0.082
23473,12/31/2016,12/31/2016,20170331,14.858,20.358,2.183,0.046,0.082
23473,12/31/2016,12/31/2016,20170430,14.858,20.307,2.179,0.046,0.082
23473,12/31/2016,3/31/2017,20170531,14.107,19.306,2.058,0.046,0.076
23473,12/31/2016,3/31/2017,20170630,14.107,19.959,2.117,0.046,0.076
23473,12/31/2016,3/31/2017,20170731,14.107,20.981,2.227,0.046,0.076
23473,12/31/2016,6/30/2017,20170831,14.564,22.017,2.241,0.044,0.072
23473,12/31/2016,6/30/2017,20170930,14.564,21.94,2.232,0.044,0.072
23473,12/31/2016,6/30/2017,20171031,14.564,20.106,2.047,0.044,0.072
23473,12/31/2016,9/30/2017,20171130,16.889,24.745,2.177,0.037,0.062
23473,12/31/2016,9/30/2017,20171231,16.889,24.825,2.181,0.037,0.062
23473,12/31/2016,9/30/2017,20180131,16.889,25.464,2.238,0.037,0.062
23473,12/31/2017,12/31/2017,20180228,16.2,11.859,2.134,0.038,0.126
23473,12/31/2017,12/31/2017,20180331,16.2,11.806,2.126,0.038,0.126
23473,12/31/2017,12/31/2017,20180430,16.2,11.183,2.014,0.038,0.126
23473,12/31/2017,3/31/2018,20180531,25.337,14.157,2.096,0.024,0.092
23473,12/31/2017,3/31/2018,20180630,25.337,13.645,2.001,0.024,0.092
23473,12/31/2017,3/31/2018,20180731,25.337,15.435,2.264,0.024,0.092
23473,12/31/2017,6/30/2018,20180831,19.655,13.667,2.225,0.03,0.104
23473,12/31/2017,6/30/2018,20180930,19.655,13.692,2.23,0.03,0.104
23473,12/31/2017,6/30/2018,20181031,19.655,14.018,2.283,0.03,0.104
23473,12/31/2017,9/30/2018,20181130,11.19,9.765,2.178,0.053,0.151
23473,12/31/2017,9/30/2018,20181231,11.19,9.25,2.064,0.053,0.151
23473,12/31/2017,9/30/2018,20190131,11.19,9.692,2.162,0.053,0.151
23473,12/31/2018,12/31/2018,20190228,40.219,49.611,2.619,0.015,0.035
23473,12/31/2018,12/31/2018,20190331,40.219,49.086,2.593,0.015,0.035
23473,12/31/2018,12/31/2018,20190430,40.219,54.96,2.904,0.015,0.035
23473,12/31/2018,3/31/2019,20190531,10.406,16,2.528,0.059,0.112
23473,12/31/2018,3/31/2019,20190630,10.406,16.884,2.669,0.059,0.112
23473,12/31/2018,3/31/2019,20190731,10.406,17.48,2.764,0.059,0.112
23473,12/31/2018,6/30/2019,20190831,9.578,15.181,2.744,0.069,0.131
23473,12/31/2018,6/30/2019,20190930,9.578,15.745,2.847,0.069,0.131
23473,12/31/2018,6/30/2019,20191031,9.578,15.278,2.762,0.069,0.131
23473,12/31/2018,9/30/2019,20191130,13.42,19.393,2.698,0.054,0.096
23473,12/31/2018,9/30/2019,20191231,13.42,19.049,2.643,0.054,0.096
23473,12/31/2018,9/30/2019,20200131,13.42,19.013,2.638,0.054,0.096
23473,12/31/2019,12/31/2019,20200229,7.065,7.706,1.914,0.108,0.221
23473,12/31/2019,12/31/2019,20200331,7.065,6.236,1.531,0.108,0.221
23473,12/31/2019,12/31/2019,20200430,7.065,5.438,1.335,0.108,0.221
23473,12/31/2019,3/31/2020,20200531,109.666,190.161,1.673,0.006,0.012
23473,12/31/2019,3/31/2020,20200630,109.666,206.548,1.817,0.006,0.012
23473,12/31/2019,3/31/2020,20200731,109.666,251.387,2.212,0.006,0.012
23473,12/31/2019,6/30/2020,20200831,20.077,23.919,1.975,0.032,0.056
23473,12/31/2019,6/30/2020,20200930,20.077,23.485,1.939,0.032,0.056
23473,12/31/2019,6/30/2020,20201031,20.077,21.307,1.76,0.032,0.056
23473,12/31/2019,9/30/2020,20201130,12.734,15.84,1.756,0.044,0.078
23473,12/31/2019,9/30/2020,20201231,12.734,18.127,2.01,0.044,0.078
23473,12/31/2019,9/30/2020,20210131,12.734,17.446,1.935,0.044,0.078
23473,12/31/2020,12/31/2020,20210228,9.433,13.067,2.094,0.06,0.108
23473,12/31/2020,12/31/2020,20210331,9.433,13.764,2.202,0.06,0.108
23473,12/31/2020,12/31/2020,20210430,9.433,15.044,2.409,0.06,0.108
23473,12/31/2020,3/31/2021,20210531,3.596,6.436,1.988,0.155,0.276
23473,12/31/2020,3/31/2021,20210630,3.596,6.167,1.905,0.155,0.276
23473,12/31/2020,3/31/2021,20210731,3.596,6.234,1.927,0.155,0.276
23473,12/31/2020,6/30/2021,20210831,4.427,7.015,2.106,0.138,0.237
23473,12/31/2020,6/30/2021,20210930,4.427,6.493,1.949,0.138,0.237
23473,12/31/2020,6/30/2021,20211031,4.427,6.904,2.072,0.138,0.237
23473,12/31/2020,9/30/2021,20211130,5.445,7.329,2.039,0.117,0.198
23473,12/31/2020,9/30/2021,20211231,5.445,7.331,2.029,0.117,0.198
23473,12/31/2020,9/30/2021,20220131,5.445,7.582,2.098,0.117,0.198
23473,12/31/2021,12/31/2021,20220228,5.101,6.784,2.046,0.127,0.232
23473,12/31/2021,12/31/2021,20220331,5.101,7.512,2.263,0.127,0.232
23473,12/31/2021,12/31/2021,20220430,5.101,6.777,2.042,0.127,0.232
23473,12/31/2021,3/31/2022,20220531,7.502,10.156,2.379,0.09,0.147
23473,12/31/2021,3/31/2022,20220630,7.502,9.45,2.198,0.09,0.147
23473,12/31/2021,3/31/2022,20220731,7.502,7.732,1.798,0.09,0.147
23473,12/31/2021,6/30/2022,20220831,25.821,30.112,2.161,0.026,0.041
23473,12/31/2021,6/30/2022,20220930,25.821,27.817,1.97,0.026,0.041
23473,12/31/2021,6/30/2022,20221031,25.821,32.087,2.274,0.026,0.041
23473,12/31/2021,9/30/2022,20221130,766.294,-215.26,2.578,0.001,0.002
23473,12/31/2021,9/30/2022,20221231,766.294,,2.379,0.001,0.002
23536,12/31/2011,9/30/2012,20130131,10.191,16.361,2.115,0.098,0.08
23536,12/31/2012,12/31/2012,20130228,10.063,17.574,2.227,0.097,0.079
23536,12/31/2012,12/31/2012,20130331,10.063,18.251,2.31,0.097,0.079
23536,12/31/2012,12/31/2012,20130430,10.063,19.123,2.421,0.097,0.079
23536,12/31/2012,3/31/2013,20130531,10.169,17.219,2.156,0.1,0.078
23536,12/31/2012,3/31/2013,20130630,10.169,17.295,2.165,0.1,0.078
23536,12/31/2012,3/31/2013,20130731,10.169,18.346,2.297,0.1,0.078
23536,12/31/2012,6/30/2013,20130831,10.101,17.244,2.124,0.1,0.077
23536,12/31/2012,6/30/2013,20130930,10.101,16.966,2.09,0.1,0.077
23536,12/31/2012,6/30/2013,20131031,10.101,17.693,2.18,0.1,0.077
23536,12/31/2012,9/30/2013,20131130,10.319,18.082,2.145,0.098,0.074
23536,12/31/2012,9/30/2013,20131231,10.319,17.896,2.123,0.098,0.074
23536,12/31/2012,9/30/2013,20140131,10.319,18.472,2.191,0.098,0.074
23536,12/31/2013,12/31/2013,20140228,10.29,17.514,2.198,0.098,0.078
23536,12/31/2013,12/31/2013,20140331,10.29,18.546,2.327,0.098,0.078
23536,12/31/2013,12/31/2013,20140430,10.29,19.315,2.423,0.098,0.078
23536,12/31/2013,3/31/2014,20140531,9.955,17.113,2.079,0.103,0.078
23536,12/31/2013,3/31/2014,20140630,9.955,17.639,2.142,0.103,0.078
23536,12/31/2013,3/31/2014,20140731,9.955,16.383,1.99,0.103,0.078
23536,12/31/2013,6/30/2014,20140831,10.029,16.604,2.057,0.103,0.078
23536,12/31/2013,6/30/2014,20140930,10.029,15.751,1.951,0.103,0.078
23536,12/31/2013,6/30/2014,20141031,10.029,18.19,2.253,0.103,0.078
23536,12/31/2013,9/30/2014,20141130,10.156,18.433,2.25,0.102,0.076
23536,12/31/2013,9/30/2014,20141231,10.156,19.679,2.403,0.102,0.076
23536,12/31/2013,9/30/2014,20150131,10.156,20.81,2.541,0.102,0.076
